pincode,latitude,longitude
403604,15.3167,73.9167
403701,15.1833,73.9667
403702,15.0167,74.0167
403703,15.1667,73.9833
403704,15.1889,73.9833
403705,15.1889,73.9833
403706,15.25,74.1
403707,15.25,73.9167
403708,15.2667,73.9167
403709,15.1889,73.9833
403710,15.3833,73.8833
403711,15.4,73.8333
403712,15.3167,73.9333
403713,15.3167,73.9333
403714,15.2833,74.0333
403716,15.3167,73.9333
403717,15.1833,73.9333
403718,15.3333,73.9833
403719,15.3167,73.9333
403720,15.25,73.9417
403721,15.25,73.9417
403722,15.35,73.9167
403723,15.15,73.9667
403724,15.25,73.9417
403725,15.25,73.9417
403726,15.25,73.9417
403727,15.25,73.9417
403728,15.25,73.9417
403729,15.25,73.9417
403730,15.2474,73.9577
403801,15.4,73.8
403802,15.4,73.8
403803,15.4,73.8
410208,18.8389,73.6833
410209,18.8389,73.6833
410401,18.75,73.4167
410403,18.75,73.4167
410505,18.7167,73.6833
410506,18.7167,73.6833
410507,18.7167,73.6833
410514,19.05,73.95
410515,19.05,73.95
411006,18.1617,74.5404
411013,18.1617,74.5404
411017,18.1617,74.5404
411022,18.1617,74.5404
411025,18.1617,74.5404
411028,18.1617,74.5404
411030,18.1617,74.5404
411031,18.1617,74.5404
411032,18.1617,74.5404
411038,18.1617,74.5404
411041,18.1617,74.5404
412106,18.7333,73.65
412201,18.45,74.0333
412207,18.5833,73.9833
412208,18.65,74.15
412214,18.5611,74.0556
412303,18.2833,74.1667
412310,18.2833,74.1667
412402,18.54,73.9967
412403,18.54,73.9967
412404,18.54,73.9967
412415,18.54,73.9967
412803,17.9333,73.9
413003,18.5571,75.256
413004,18.5571,75.256
413006,18.5571,75.256
413106,18.3,73.25
413111,18.0833,74.7667
413114,18.0833,74.7667
413117,18.0833,74.7667
413118,18.0833,74.7667
413201,18.6667,75.1833
413202,18.6667,75.1833
413218,18.5042,75.2708
413227,18.5042,75.2708
413234,19.2,74.8
413235,19.2,74.8
413246,17.8667,75.8167
413251,18.2833,75.2833
413309,17.4417,75.5167
413312,17.75,76.1
413318,17.1333,74.9333
413402,18.05,75.8
413405,18.05,75.8
413406,18.05,75.8
413501,18.3917,76.4917
413507,18.3917,76.4917
413512,18.3833,77.1167
413517,18.3833,77.1167
413518,18.3833,77.1167
413525,18.4,75.8667
413527,18.4,75.8667
413529,18.4,75.8667
413534,18.3917,76.4917
413542,18.3917,76.4917
413546,18.3917,76.4917
413547,18.3917,76.4917
413576,18.3917,76.4917
413577,18.3917,76.4917
413606,20.7167,75.55
413608,20.7167,75.55
413705,19.3833,74.65
413706,19.3833,74.65
413713,19.5833,74.4667
413721,19.4833,74.5583
413722,19.4833,74.5583
413725,19.4833,74.5583
413728,19.4833,74.5583
413736,19.4833,74.5583
413737,19.4833,74.5583
413739,19.4833,74.5583
414001,19.1375,74.725
414103,19.0667,74.5167
414202,18.9,75.1
414301,19.15,74.3833
414304,19.15,74.3833
414405,19.1375,74.725
414410,19.1375,74.725
414601,19.4333,74.9
414602,19.4333,74.9
415004,17.5944,74.1667
415011,17.5944,74.1667
415015,17.5944,74.1667
415104,17.5944,74.1667
415105,17.5944,74.1667
415111,17.5944,74.1667
415115,17.5944,74.1667
415118,17.5944,74.1667
415202,17.5944,74.1667
415304,17.3,74.35
415305,17.3,74.35
415309,17.3,74.35
415312,17.4333,74.65
415313,17.4333,74.65
415506,17.6,74.45
415510,17.6,74.2
415511,17.6,74.2
415513,17.6,74.2
415519,17.6,74.2
415521,18.0333,74.1833
415609,17.5944,74.1667
415614,17.5944,74.1667
415618,17.5944,74.1667
415622,17.5944,74.1667
415631,17.5944,74.1667
415633,17.5944,74.1667
415706,17.6,73.1667
415708,17.6,73.1667
415711,17.6,73.1667
415719,17.6,73.1667
415722,17.6,73.1667
415726,17.6,73.1667
415805,17.5944,74.1667
416007,16.9167,74.1375
416101,16.85,73.55
416108,18.6333,74.2167
416110,16.7,74.4667
416112,16.7,74.4667
416115,16.7,74.4667
416116,16.7,74.4667
416117,16.7,74.4667
416122,17.1367,74.2533
416130,17.1367,74.2533
416134,17.1367,74.2533
416205,16.4917,74.1583
416210,16.4917,74.1583
416212,16.4,74
416216,16.5833,74.3167
416319,16.9167,74.1375
416402,16.9167,74.1375
416404,16.9167,74.1375
416506,16.9167,74.1375
416512,16.9167,74.1375
416521,16.9167,74.1375
416528,16.9167,74.1375
416529,16.9167,74.1375
416531,16.9167,74.1375
416536,16.9167,74.1375
416550,16.9167,74.1375
416612,16.9167,74.1375
416620,16.9167,74.1375
416626,16.9167,74.1375
416702,16.6667,73.5167
416704,16.6667,73.5167
416705,16.6667,73.5167
416801,16.9167,74.1375
416804,16.9167,74.1375
416805,16.9167,74.1375
416810,16.9167,74.1375
421001,19.2167,73.15
421101,19.1833,73.2083
421301,19.1833,73.2083
421303,19.1833,73.2083
421304,19.1833,73.2083
421502,19.15,73.2667
421504,19.15,73.2667
422214,19.925,73.8917
422306,20.15,74.2333
422403,19.7,73.55
422607,19.925,73.8917
423103,19.7167,74.4833
423107,19.7167,74.4833
423111,19.7167,74.4833
423117,19.7167,74.4833
423201,21.55,74.45
423206,21.55,74.45
423210,20.6333,74.4667
423213,20.6333,74.4667
423302,20.7667,74.1333
423303,20.7667,74.1333
423304,20.7667,74.1333
423401,20.0333,74.4833
423501,20.5,74.0167
423502,20.4833,73.9167
423701,19.9167,74.7333
423702,19.9167,74.7333
424103,20.7417,75.5667
424201,20.6667,75.35
424206,20.8167,75.7833
424207,20.7417,75.5667
424208,20.7417,75.5667
424209,20.7417,75.5667
424301,20.7417,75.5667
425001,20.9567,75.5533
425002,20.9567,75.5533
425109,20.9167,75.3333
425125,20.9167,75.3333
425301,21.1667,75.7
425306,21.05,76.05
425413,20.4833,74.8333
425423,20.4833,74.8333
425503,21.1667,75.85
425519,21.1667,75.85
431102,19.6556,75.4944
431110,19.6556,75.4944
431121,18.7,76.0833
431123,18.7,76.0833
431124,18.7,76.0833
431129,18.7,76.0833
431133,19.8,75.2333
431145,20.4667,75.1667
431146,20.4667,75.1667
431203,18.9321,76.5179
431205,18.9321,76.5179
431206,18.9321,76.5179
431507,16.9833,75.2
431510,16.9833,75.2
431540,16.9833,75.2
431707,18.9667,77.3
431708,18.9667,77.3
431712,19.5,77.6667
431713,19.3667,77.6167
431722,18.8729,77.05
431732,18.8,77.5833
431733,18.6389,76.2333
431734,17.9333,73.9
431735,19.1833,77.2167
431740,18.9,77.6667
431741,18.3333,77.45
431807,19.1833,76.65
431811,19.1833,76.65
440001,21.15,79.1
440002,21.15,79.1
440003,21.15,79.1
440004,21.15,79.1
440005,21.15,79.1
440006,21.15,79.1
440007,21.15,79.1
440008,21.15,79.1
440009,21.15,79.1
440010,21.15,79.1
440011,21.15,79.1
440012,21.15,79.1
440013,21.15,79.1
440014,21.15,79.1
440015,21.15,79.1
440016,21.15,79.1
440017,21.15,79.1
440018,21.15,79.1
440020,21.15,79.1
440021,21.15,79.1
440022,21.15,79.1
440023,21.15,79.1
440024,21.15,79.1
440025,21.15,79.1
440026,21.15,79.1
440027,21.15,79.1
440029,21.15,79.1
440032,21.15,79.1
440050,21.15,79.1
441116,20.8125,78.6833
441117,20.1,77.5833
441203,20.85,79.3333
441204,20.7167,79.5
441205,20.5833,79.6667
441206,20.7167,79.5
441221,20.7167,79.5
441301,20.8125,78.6833
441501,21.2333,78.9
441606,20.8125,78.6833
441803,20.8125,78.6833
441804,20.8125,78.6833
441807,20.8125,78.6833
441919,20.5833,76.8333
441930,20.5833,76.8333
442006,20.4333,76.9611
442204,20.15,73.8167
442207,20.15,73.8167
442306,20.7,78.3333
442307,20.45,78.7333
442308,20.575,78.5333
442605,20.4333,76.9611
442705,20.4333,76.9611
443107,20.5936,76.5726
443302,19.9833,76.5333
443304,20.3,76.5667
443402,21.0456,76.5953
443405,21.0456,76.5953
443406,21.1078,76.6072
443407,20.9833,76.5833
444110,20.6167,77.5
444121,20.6167,77.5
444122,20.6167,77.5
444307,20.7288,77.1106
444308,20.7288,77.1106
444312,20.7288,77.1106
444502,20.3,77.0667
444508,20.3,77.0667
444601,20.7288,77.1106
444706,20.6833,78.1
444709,20.6833,78.1
444710,20.6833,78.1
444801,21.0106,77.7028
444806,21.0106,77.7028
444819,21.0219,76.4431
444826,21.0333,75.1833
444908,20.7288,77.1106
444915,20.7288,77.1106
445001,20.3556,78.0944
445101,20.3556,78.0944
445105,20.3556,78.0944
445106,20.3556,78.0944
445208,20.35,77.9
445210,20.4333,77.6667
445212,20.4333,77.6667
445308,20.2833,78.7167
445311,20.2833,78.7167
445401,20.3556,78.0944
450052,22.186,76.5803
450053,22.186,76.5803
450114,22.2333,76.4
450115,22.1,76.1167
450116,22.1,76.7333
450117,21.8047,76.7422
450118,22.0595,76.4981
450124,22.0595,76.4981
450221,21.3833,76.25
450223,21.3833,76.25
450327,24.3333,77.9667
450331,24.3333,77.9667
450332,24.3333,77.9667
450333,24.3333,77.9667
450334,24.3333,77.9667
450441,22.186,76.5803
450551,22.186,76.5803
450554,22.186,76.5803
450661,21.7,76.2167
450771,21.8333,76.2167
451110,22.1833,76.0667
451111,22.1833,76.0667
451115,22.1833,76.0667
451117,22.1833,76.0667
451220,22.5833,74.4667
451221,22.1833,75.6667
451222,22.3389,75.2667
451223,22.25,75.6667
451228,22.3389,75.2667
451229,22.3389,75.2667
451239,22.3389,75.2667
451335,21.8167,75.8667
451337,21.8167,75.8667
451440,21.5833,79.0167
451447,21.5833,79.0167
451451,21.5833,79.0167
451555,22.0278,75.7315
451556,22.0278,75.7315
451557,22.0278,75.7315
451558,22.0278,75.7315
451559,22.0278,75.7315
451563,22.0278,75.7315
451659,22,75.0667
451660,22.0667,75.3833
451661,21.9333,74.75
451664,22,75.0667
451665,22,75.0667
451667,22,75.0667
451669,22,75.0667
451770,21.65,74.7
452001,22.8023,75.5605
452002,22.8023,75.5605
452004,22.8023,75.5605
452005,22.8023,75.5605
452006,22.8023,75.5605
452008,22.8023,75.5605
452009,22.8023,75.5605
452012,22.8023,75.5605
452020,22.8023,75.5605
452056,22.8023,75.5605
453115,22.85,75.55
453220,22.9833,75.5167
453235,22.9833,75.5167
453331,22.8,75.6278
453446,22.5667,75.8167
453463,22.5667,75.8167
453652,22.8,75.6278
453661,22.8,75.6278
454010,22.5926,75.0352
454111,22.6667,74.9833
454116,22.6667,74.9833
454129,22.6333,74.8333
454221,22.3667,74.7667
454276,22.5,74.85
454341,22.3333,75
454350,22.3333,75
454365,22.3333,75
454441,22.55,75.1
454446,22.55,75.1
454448,22.55,75.1
454449,22.55,75.1
454552,22.3167,75.5
454571,22.3167,75.5
454648,22.95,75.0667
454660,23.0167,75.2167
454665,23.0167,75.2167
454666,23.0167,75.2167
454667,23.0167,75.2167
454668,23.0167,75.2167
454730,22.5926,75.0352
454749,22.5926,75.0352
454773,22.5926,75.0352
455001,22.7556,76.6389
455003,22.7556,76.6389
455111,23.1,76.2167
455116,23.1,76.2167
455117,23.1,76.2167
455119,23.1,76.2167
455178,23.1,76.2167
455221,22.7556,76.6389
455223,22.7556,76.6389
455227,22.7556,76.6389
455302,22.5833,76.85
455332,22.6667,76.7333
455339,22.5,76.9667
455440,22.7556,76.6389
456001,23.1833,75.7667
456003,23.1833,75.7667
456006,23.1833,75.7667
456008,23.1833,75.7667
456009,23.1833,75.7667
456010,23.1833,75.7667
456221,23.3333,75.5667
456222,23.375,75.425
456224,23.4167,75.2833
456335,23.325,75.7361
456337,23.325,75.7361
456443,23.325,75.7361
456550,23.45,75.8667
456551,23.45,75.8667
456552,23.45,75.8667
456661,23.2333,75.9
456663,23.2833,75.9667
456664,23.2833,75.9667
456665,23.3333,76.0333
456666,23.2833,75.9667
456668,23.2833,75.9667
457001,23.3167,75.0667
457111,23.4,75.1167
457114,23.5583,75.25
457118,23.7167,75.3833
457222,23.4333,75.05
457550,23.4667,74.9167
457551,23.4833,74.8167
457552,23.475,74.8667
457555,23.475,74.8667
457769,23.2333,74.8333
457770,23.0833,74.7667
457775,23.0417,74.6667
457777,23,74.5667
457887,22.3,74.35
457993,22.65,74.5333
458001,24.4375,75.1375
458002,24.4375,75.1375
458110,24.4833,75.15
458113,24.4833,75.15
458118,24.4833,75.15
458220,24.8167,75.1167
458224,24.8167,75.1167
458226,24.8167,75.1167
458272,24.8167,75.1167
458441,24.4375,75.1375
458442,24.4375,75.1375
458468,24.4375,75.1375
458474,24.4375,75.1375
458553,24.2833,75.05
458558,24.1667,75.2333
458588,24.225,75.1417
458676,24.4375,75.1375
460330,21.5167,76.65
460443,21.5167,76.65
460444,21.5167,76.65
460447,21.5167,76.65
460449,21.5167,76.65
460551,21.5167,76.65
460553,21.5167,76.65
460557,21.5167,76.65
460665,21.5167,76.65
460666,21.5167,76.65
461001,22.5083,77.7875
461005,22.5083,77.7875
461110,22.7,77.7333
461111,22.6167,77.75
461114,22.6583,77.7417
461115,22.6583,77.7417
461221,22.25,77.2333
461228,22.25,77.2333
461251,22.25,77.2333
461331,22.5083,77.7875
461427,22.5083,77.7875
461444,22.5083,77.7875
461446,22.5083,77.7875
461551,22.5083,77.7875
461555,22.5083,77.7875
461881,22.4667,78.4333
462003,23.0667,77.3769
462030,23.0667,77.3769
462046,23.0667,77.3769
463111,23.0667,77.3769
463120,23.0667,77.3769
464001,23.3063,77.8417
464002,23.3063,77.8417
464112,24.15,77.4333
464114,24.15,77.4333
464220,23.3063,77.8417
464221,23.3063,77.8417
464226,23.3063,77.8417
464337,23.9333,78.2
464551,23.3167,78.0833
464556,23.3167,78.0833
464573,23.3167,78.0833
464651,22.8778,77.7056
464661,23.4833,77.7333
464665,23.2417,77.975
464668,23,78.2167
464670,22.15,77.1667
464676,22.15,77.1667
464770,23.3063,77.8417
464774,23.3063,77.8417
464776,23.3063,77.8417
464884,23.4,78.2167
464990,23.0167,77.6833
464993,23.0167,77.6833
465106,23.2667,76.15
465116,23.2667,76.15
465118,23.2667,76.15
465220,23.3833,76.6
465221,23.3833,76.6
465223,23.3833,76.6
465230,23.3833,76.6
465336,23.8167,76.3667
465337,23.8167,76.3667
465418,23.5083,76.3958
465441,23.5083,76.3958
465445,23.5083,76.3958
465661,23.5667,76.4667
465667,23.5667,76.4667
465679,23.5667,76.4667
465683,23.5667,76.4667
465686,23.5667,76.4667
465687,23.5667,76.4667
465689,23.5667,76.4667
465697,23.5667,76.4667
466115,23.1667,76.6667
466116,23.1667,76.6667
466117,23.1667,76.6667
466119,23.1667,76.6667
466125,23.1667,76.6667
466331,23.1667,76.6667
466448,23.1667,76.6667
466665,23.1667,76.6667
470001,23.881,79.2214
470002,23.881,79.2214
470003,23.881,79.2214
470005,23.881,79.2214
470111,23.7833,78.3667
470119,23.7833,78.3667
470122,23.7833,78.3667
470223,23.881,79.2214
470226,23.881,79.2214
470229,23.881,79.2214
470230,23.881,79.2214
470235,23.881,79.2214
470335,23.881,79.2214
470337,23.881,79.2214
470441,24.05,78.6333
470442,24.05,78.6333
470661,23.8167,79.4333
470662,23.7,79.5333
470664,23.85,79.5667
470666,23.9,79.2
470672,23.8167,79.4333
470675,23.8167,79.4333
470771,23.9,79.5667
470772,23.9833,79.6833
470775,23.9417,79.625
470880,23.881,79.2214
471001,24.9,79.6
471101,24.8194,79.6861
471105,24.8194,79.6861
471111,24.8194,79.6861
471301,24.7,79.3833
471311,24.5,79.0833
471313,24.5,79.0833
471401,24.8194,79.6861
471408,24.8194,79.6861
471411,24.8194,79.6861
471501,24.85,79.9333
471505,24.85,79.9333
471515,24.9667,80.0667
471525,25.0833,80.2
471625,24.8833,79.9167
472001,24.8833,79.15
472010,24.8833,79.15
472111,24.75,79.0667
472221,25.0167,79.2333
472246,25.0167,79.2333
472336,24.8833,79.15
472442,24.8833,79.15
472445,24.8833,79.15
472447,24.8833,79.15
473001,24.69,77.5367
473101,24.69,77.5367
473105,24.69,77.5367
473118,24.69,77.5367
473226,24.45,77.2
473229,24.45,77.2
473249,24.1333,77.1167
473287,23.8167,77.0333
473330,24.69,77.5367
473331,24.69,77.5367
473333,24.69,77.5367
473335,24.69,77.5367
473440,24.5167,77.9667
473660,24.69,77.5367
473662,24.69,77.5367
473775,24.69,77.5367
473781,24.69,77.5367
473865,25.7,77.9167
473880,24.9667,77.5667
473885,24.9667,77.5667
474001,27.1333,88.2667
474002,27.1333,88.2667
474003,27.1333,88.2667
474004,27.1333,88.2667
474005,27.1333,88.2667
474006,27.1333,88.2667
474008,27.1333,88.2667
474009,27.1333,88.2667
474020,27.1333,88.2667
474040,27.1333,88.2667
474042,27.1333,88.2667
474055,27.1333,88.2667
475001,24.3167,75.2333
475005,24.3167,75.2333
475110,25.9,78.3333
475336,25.5358,77.6967
475661,25.9633,78.61
475671,25.9633,78.61
475673,26.01,78.6533
475675,25.9167,78.5667
476111,26.7075,78.2261
476115,26.67,78.3747
476133,26.6888,78.3004
476224,26.225,77.5167
476228,26.2,77.6333
476229,26.25,77.4
476235,26.1667,77.4667
477105,24.2214,77.3307
477111,22.0167,76.2167
477116,26.4261,78.4447
477227,26.3333,78.7664
477331,24.75,77.3
477332,24.75,77.3
477333,24.75,77.3
477445,26.1983,78.945
477447,26.0025,78.8761
480001,22.2389,79.4981
480002,22.2389,79.4981
480107,21.95,79.1167
480110,21.95,79.1167
480115,21.95,79.1167
480221,22.3,79.1667
480224,22.3,79.1667
480331,22.2389,79.4981
480334,22.2389,79.4981
480338,22.2389,79.4981
480443,22.2389,79.4981
480447,22.2389,79.4981
480449,22.2389,79.4981
480554,22.35,78.6667
480557,22.35,78.6667
480559,22.35,78.6667
480664,21.9667,79.5167
480669,21.9667,79.5167
480771,21.95,79.6833
480882,22.4,79.5333
480884,22.4,79.5333
480887,22.4,79.5333
480990,22.4111,79.9333
480994,22.3667,79.9167
480996,22.2667,80.0667
480997,22.4111,79.9333
480999,22.6,79.8167
481001,22.0615,80.2808
481105,21.9667,80.4667
481111,22.1,80.55
481116,22.1667,80.6667
481117,22.2333,80.7833
481125,22.1,80.6
481222,21.5,80.5333
481226,21.5,80.5333
481228,21.5,80.5333
481335,21.6833,80
481441,21.95,80.05
481445,21.8167,79.875
481449,21.6833,79.7
481551,22.1333,80.1167
481554,22.1583,80.2167
481556,22.1833,80.3167
481584,22.1583,80.2167
481661,22.0615,80.2808
481662,22.0615,80.2808
481665,22.0615,80.2808
481771,22.4833,80.3667
481776,22.4333,80.1167
481778,21.95,80.15
481993,22.5,80.5
482001,23.181,80.2514
482002,23.181,80.2514
482003,23.181,80.2514
482004,23.181,80.2514
482005,23.181,80.2514
482007,23.181,80.2514
482010,23.181,80.2514
482011,23.181,80.2514
482020,23.181,80.2514
482050,23.181,80.2514
482051,23.181,80.2514
482053,23.181,80.2514
482056,23.181,80.2514
483001,23.1,80.05
483105,23.4111,80.0222
483113,23.4111,80.0222
483220,23.4,80.05
483222,23.4,80.05
483330,23.7333,79.9667
483331,23.7333,79.9667
483332,23.7333,79.9667
483334,23.7333,79.9667
483336,23.7333,79.9667
483442,23.4111,80.0222
483501,23.4111,80.0222
483504,23.4111,80.0222
484113,22.9167,81.8667
484114,22.9167,81.8667
484116,22.9167,81.8667
484117,22.9167,81.8667
484220,23.1917,81.2875
484224,23.1917,81.2875
484660,23.65,80.7
484661,23.5333,80.8333
484770,23.1917,81.2875
484776,23.1917,81.2875
484881,22.6667,81.75
484886,22.6667,81.75
485001,24.2944,80.0944
485005,24.2944,80.0944
485111,24.2944,80.0944
485115,24.2944,80.0944
485331,25.8833,77.1333
485344,25.8833,77.1333
485446,24.5667,80.6
485661,24.2944,80.0944
485771,24.2667,80.75
485773,24.1167,80.5833
485774,24.2333,80.7722
485775,24.3167,80.9833
485778,24.2333,80.7722
485881,22.6167,80.5167
486111,24.6833,81.55
486112,24.2111,80.0278
486113,23.1167,76.9
486114,24.2111,80.0278
486115,24.8333,81.6333
486123,24.2111,80.0278
486220,24.9833,81.65
486226,24.9833,81.65
486228,24.9833,81.65
486338,24.6833,81.65
486340,24.6833,81.65
486341,24.6833,81.65
486342,24.6833,81.65
486441,24.7167,81.4167
486442,24.7167,81.4167
486444,24.7167,81.4167
486449,24.7167,81.4167
486536,24.45,81.4083
486550,24.3833,81.3
486552,24.45,81.4083
486553,24.5167,81.5167
486556,24.45,81.4083
486666,24.4833,81.0333
486669,24.4833,81.0333
486771,24.4333,81.6833
486775,24.4333,81.6833
486886,24.4833,81.0333
486892,24.4833,81.0333
487001,22.875,78.8
487114,22.875,78.8
487118,22.875,78.8
487221,22.875,78.8
487225,22.875,78.8
487551,22.9167,78.7833
487555,22.9167,78.7833
487770,22.8333,78.8167
487881,22.875,78.8
487885,22.875,78.8
488001,24.7167,80.2
488050,24.7167,80.2
488051,24.7167,80.2
488220,24.9,80.2667
488441,24.4333,80.0333
490001,21.3244,81.9627
490006,21.3244,81.9627
490010,21.3244,81.9627
490011,21.3244,81.9627
490012,21.3244,81.9627
490021,21.3244,81.9627
490024,21.3244,81.9627
490025,21.3244,81.9627
490026,21.3244,81.9627
490036,21.3244,81.9627
490042,21.3244,81.9627
491001,21.2381,81.1443
491002,21.2381,81.1443
491003,21.2381,81.1443
491004,21.2381,81.1443
491111,21.2381,81.1443
491113,21.2381,81.1443
491221,21.0667,81.2833
491222,20.8714,81.2811
491223,20.9447,81.2886
491225,20.9481,81.1997
491226,20.9028,81.2906
491227,20.6833,81.4
491228,20.9028,81.2906
491229,20.9028,81.2906
491230,20.9028,81.2906
491331,21.75,81.4333
491332,21.75,81.4333
491335,21.7,81.5333
491336,21.75,81.4333
491337,21.75,81.4333
491338,21.8,81.3333
491340,21.7667,81.8
491441,21.25,80.9167
491443,21.25,80.9167
491444,21.3,81.1
491445,21.2,80.7333
491557,21.0667,80.6667
491558,21.0667,80.6667
491559,21.0667,80.6667
491661,20.9667,80.85
491665,20.7833,80.7167
491668,20.85,80.7333
491771,21.2381,81.1443
491881,21.4167,80.9667
491885,21.4167,80.9667
491888,21.4167,80.9667
491991,21.8417,81.2833
491993,21.6667,81.3167
491995,22.0167,81.25
492001,21.3244,81.9627
492003,21.3244,81.9627
492004,21.3244,81.9627
492005,21.3244,81.9627
492007,21.3244,81.9627
492008,21.3244,81.9627
492009,21.3244,81.9627
492012,21.3244,81.9627
492015,21.3244,81.9627
492109,21.3244,81.9627
492112,21.3244,81.9627
493101,21.6333,81.7
493111,21.65,81.8667
493113,21.65,81.8667
493114,21.5667,81.8
493116,21.65,81.8667
493118,21.7333,81.9333
493222,21.15,81.7
493225,21.15,81.7
493228,21.15,81.7
493330,21.65,82.3
493332,21.6667,82.1667
493335,21.6333,82.4333
493344,21.6667,82.5167
493354,21.6556,82.3722
493441,21.2,81.9667
493445,21.1,82.1
493449,21.0333,82.3833
493551,21.4444,82.9
493555,21.35,82.7667
493558,21.3333,83
493559,21.65,82.9333
493562,19.9833,81.8333
493661,21.05,81.7167
493663,20.8322,81.7214
493773,20.7072,81.5497
493776,20.6667,81.55
493778,20.3442,81.9589
493779,20.5727,81.6862
493881,20.8004,81.9711
493885,20.9658,81.8808
493889,20.635,82.0614
493890,19.9,82.6667
493895,20.2931,82.2364
493992,20.8122,82.2094
493996,20.8122,82.2094
494001,19.7748,81.4003
494002,19.7748,81.4003
494005,19.7748,81.4003
494010,19.7748,81.4003
494111,18.4,81.6667
494114,17.8,81.3833
494115,18.1,81.525
